ts,ny,cet,ny_min,desde_apertura,dow,nas,dur_min,c9
2026-04-01 15:30:00.100000+00:00,2026-04-01 11:30:00.100000-04:00,2026-04-01 17:30:00.100000+02:00,690,120,2,1.0,147.21713333333335,+NASDAQ 100 (Mini)
2026-04-07 22:33:01.021000+00:00,2026-04-07 18:33:01.021000-04:00,2026-04-08 00:33:01.021000+02:00,1113,543,1,1.0,0.9868333333333333,+NASDAQ 100 (Mini)
2026-04-07 22:38:00.183000+00:00,2026-04-07 18:38:00.183000-04:00,2026-04-08 00:38:00.183000+02:00,1118,548,1,1.0,19.1819,+NASDAQ 100 (Mini)
2026-04-08 00:40:01.092000+00:00,2026-04-07 20:40:01.092000-04:00,2026-04-08 02:40:01.092000+02:00,1240,670,1,1.0,40.60625,+NASDAQ 100 (Mini)
2026-04-08 01:35:00.234000+00:00,2026-04-07 21:35:00.234000-04:00,2026-04-08 03:35:00.234000+02:00,1295,725,1,1.0,205.00013333333334,+NASDAQ 100 (Mini)
2026-04-09 16:10:00.258000+00:00,2026-04-09 12:10:00.258000-04:00,2026-04-09 18:10:00.258000+02:00,730,160,3,1.0,31.60135,+NASDAQ 100 (Mini)
2026-04-09 16:55:00.146000+00:00,2026-04-09 12:55:00.146000-04:00,2026-04-09 18:55:00.146000+02:00,775,205,3,1.0,35.46175,+NASDAQ 100 (Mini)
2026-04-09 17:40:00.138000+00:00,2026-04-09 13:40:00.138000-04:00,2026-04-09 19:40:00.138000+02:00,820,250,3,1.0,24.0729,+NASDAQ 100 (Mini)
2026-04-09 22:10:00.194000+00:00,2026-04-09 18:10:00.194000-04:00,2026-04-10 00:10:00.194000+02:00,1090,520,3,1.0,240.00235,+NASDAQ 100 (Mini)
2026-04-10 02:50:01.089000+00:00,2026-04-09 22:50:01.089000-04:00,2026-04-10 04:50:01.089000+02:00,1370,800,3,1.0,230.2529,+NASDAQ 100 (Mini)
2026-04-10 15:30:00.217000+00:00,2026-04-10 11:30:00.217000-04:00,2026-04-10 17:30:00.217000+02:00,690,120,4,1.0,10.122166666666667,+NASDAQ 100 (Mini)
2026-04-13 15:30:00.169000+00:00,2026-04-13 11:30:00.169000-04:00,2026-04-13 17:30:00.169000+02:00,690,120,0,1.0,65.93591666666667,+NASDAQ 100 (Mini)
2026-04-13 18:10:00.079000+00:00,2026-04-13 14:10:00.079000-04:00,2026-04-13 20:10:00.079000+02:00,850,280,0,1.0,330.0090333333334,+NASDAQ 100 (Mini)
2026-04-14 00:40:01.134000+00:00,2026-04-13 20:40:01.134000-04:00,2026-04-14 02:40:01.134000+02:00,1240,670,0,1.0,429.9998,+NASDAQ 100 (Mini)
2026-04-14 11:55:00.499000+00:00,2026-04-14 07:55:00.499000-04:00,2026-04-14 13:55:00.499000+02:00,475,-95,1,1.0,26.059250000000002,+NASDAQ 100 (Mini)
2026-04-14 12:30:00.204000+00:00,2026-04-14 08:30:00.204000-04:00,2026-04-14 14:30:00.204000+02:00,510,-60,1,1.0,159.99788333333333,+NASDAQ 100 (Mini)
2026-04-14 15:30:00.311000+00:00,2026-04-14 11:30:00.311000-04:00,2026-04-14 17:30:00.311000+02:00,690,120,1,1.0,811.9970666666667,+NASDAQ 100 (Mini)
2026-04-15 15:30:00.103000+00:00,2026-04-15 11:30:00.103000-04:00,2026-04-15 17:30:00.103000+02:00,690,120,2,1.0,59.749633333333335,+NASDAQ 100 (Mini)
2026-04-15 17:50:00.134000+00:00,2026-04-15 13:50:00.134000-04:00,2026-04-15 19:50:00.134000+02:00,830,260,2,1.0,13.049800000000001,+NASDAQ 100 (Mini)
2026-04-15 18:05:00.142000+00:00,2026-04-15 14:05:00.142000-04:00,2026-04-15 20:05:00.142000+02:00,845,275,2,1.0,124.9996,+NASDAQ 100 (Mini)
2026-04-16 00:10:00.456000+00:00,2026-04-15 20:10:00.456000-04:00,2026-04-16 02:10:00.456000+02:00,1210,640,2,1.0,130.02778333333333,+NASDAQ 100 (Mini)
2026-04-16 02:40:01.031000+00:00,2026-04-15 22:40:01.031000-04:00,2026-04-16 04:40:01.031000+02:00,1360,790,2,1.0,485.4513833333333,+NASDAQ 100 (Mini)
2026-04-17 00:25:00.506000+00:00,2026-04-16 20:25:00.506000-04:00,2026-04-17 02:25:00.506000+02:00,1225,655,3,1.0,555.0179499999999,+NASDAQ 100 (Mini)
2026-04-17 15:30:00.099000+00:00,2026-04-17 11:30:00.099000-04:00,2026-04-17 17:30:00.099000+02:00,690,120,4,1.0,111.16976666666666,+NASDAQ 100 (Mini)
2026-04-20 22:03:00.231000+00:00,2026-04-20 18:03:00.231000-04:00,2026-04-21 00:03:00.231000+02:00,1083,513,0,1.0,540.9343833333334,+NASDAQ 100 (Mini)
2026-04-21 11:25:00.166000+00:00,2026-04-21 07:25:00.166000-04:00,2026-04-21 13:25:00.166000+02:00,445,-125,1,1.0,34.72026666666667,+NASDAQ 100 (Mini)
2026-04-22 15:30:00.123000+00:00,2026-04-22 11:30:00.123000-04:00,2026-04-22 17:30:00.123000+02:00,690,120,2,1.0,166.9572,+NASDAQ 100 (Mini)
2026-04-22 18:45:00.131000+00:00,2026-04-22 14:45:00.131000-04:00,2026-04-22 20:45:00.131000+02:00,885,315,2,1.0,120.00240000000001,+NASDAQ 100 (Mini)
2026-04-22 22:10:00.375000+00:00,2026-04-22 18:10:00.375000-04:00,2026-04-23 00:10:00.375000+02:00,1090,520,2,1.0,121.68301666666666,+NASDAQ 100 (Mini)
2026-04-23 15:30:00.149000+00:00,2026-04-23 11:30:00.149000-04:00,2026-04-23 17:30:00.149000+02:00,690,120,3,1.0,21.65875,+NASDAQ 100 (Mini)
2026-04-23 19:40:00.125000+00:00,2026-04-23 15:40:00.125000-04:00,2026-04-23 21:40:00.125000+02:00,940,370,3,-1.0,21.045166666666667,-NASDAQ 100 (Mini)
2026-04-24 15:30:00.069000+00:00,2026-04-24 11:30:00.069000-04:00,2026-04-24 17:30:00.069000+02:00,690,120,4,1.0,15.060683333333333,+NASDAQ 100 (Mini)
2026-04-24 16:55:00.116000+00:00,2026-04-24 12:55:00.116000-04:00,2026-04-24 18:55:00.116000+02:00,775,205,4,1.0,70.92360000000001,+NASDAQ 100 (Mini)
2026-04-27 03:05:00.320000+00:00,2026-04-26 23:05:00.320000-04:00,2026-04-27 05:05:00.320000+02:00,1385,815,6,1.0,150.35315,+NASDAQ 100 (Mini)
2026-04-28 15:30:00.519000+00:00,2026-04-28 11:30:00.519000-04:00,2026-04-28 17:30:00.519000+02:00,690,120,1,-1.0,129.5258,-NASDAQ 100 (Mini)
2026-04-29 22:30:00.712000+00:00,2026-04-29 18:30:00.712000-04:00,2026-04-30 00:30:00.712000+02:00,1110,540,2,1.0,240.15426666666664,+NASDAQ 100 (Mini)
2026-04-30 20:20:00.206000+00:00,2026-04-30 16:20:00.206000-04:00,2026-04-30 22:20:00.206000+02:00,980,410,3,1.0,284.99845,+NASDAQ 100 (Mini)
2026-05-01 01:10:00.419000+00:00,2026-04-30 21:10:00.419000-04:00,2026-05-01 03:10:00.419000+02:00,1270,700,3,1.0,152.74806666666666,+NASDAQ 100 (Mini)
2026-05-01 15:30:00.156000+00:00,2026-05-01 11:30:00.156000-04:00,2026-05-01 17:30:00.156000+02:00,690,120,4,1.0,63.91981666666666,+NASDAQ 100 (Mini)
2026-05-05 11:40:00.384000+00:00,2026-05-05 07:40:00.384000-04:00,2026-05-05 13:40:00.384000+02:00,460,-110,1,1.0,74.99505,+NASDAQ 100 (Mini)
2026-05-05 15:30:00.377000+00:00,2026-05-05 11:30:00.377000-04:00,2026-05-05 17:30:00.377000+02:00,690,120,1,1.0,317.44258333333335,+NASDAQ 100 (Mini)
2026-05-06 03:55:00.087000+00:00,2026-05-05 23:55:00.087000-04:00,2026-05-06 05:55:00.087000+02:00,1435,865,1,1.0,137.80311666666665,+NASDAQ 100 (Mini)
2026-05-06 17:10:00.972000+00:00,2026-05-06 13:10:00.972000-04:00,2026-05-06 19:10:00.972000+02:00,790,220,2,1.0,159.98585,+NASDAQ 100 (Mini)
2026-05-06 19:55:00.071000+00:00,2026-05-06 15:55:00.071000-04:00,2026-05-06 21:55:00.071000+02:00,955,385,2,1.0,45.000083333333336,+NASDAQ 100 (Mini)
2026-05-08 11:10:00.754000+00:00,2026-05-08 07:10:00.754000-04:00,2026-05-08 13:10:00.754000+02:00,430,-140,4,1.0,59.989349999999995,+NASDAQ 100 (Mini)
2026-05-08 12:30:00.064000+00:00,2026-05-08 08:30:00.064000-04:00,2026-05-08 14:30:00.064000+02:00,510,-60,4,1.0,28.929433333333336,+NASDAQ 100 (Mini)
2026-05-08 15:30:00.092000+00:00,2026-05-08 11:30:00.092000-04:00,2026-05-08 17:30:00.092000+02:00,690,120,4,1.0,270.2918666666667,+NASDAQ 100 (Mini)
2026-05-11 01:25:00.620000+00:00,2026-05-10 21:25:00.620000-04:00,2026-05-11 03:25:00.620000+02:00,1285,715,6,1.0,404.53065,+NASDAQ 100 (Mini)
2026-05-11 15:40:00.146000+00:00,2026-05-11 11:40:00.146000-04:00,2026-05-11 17:40:00.146000+02:00,700,130,0,1.0,62.23148333333334,+NASDAQ 100 (Mini)
2026-05-11 17:30:00.076000+00:00,2026-05-11 13:30:00.076000-04:00,2026-05-11 19:30:00.076000+02:00,810,240,0,1.0,29.179816666666667,+NASDAQ 100 (Mini)
2026-05-11 22:40:00.420000+00:00,2026-05-11 18:40:00.420000-04:00,2026-05-12 00:40:00.420000+02:00,1120,550,0,1.0,84.5929,+NASDAQ 100 (Mini)
2026-05-12 11:45:00.110000+00:00,2026-05-12 07:45:00.110000-04:00,2026-05-12 13:45:00.110000+02:00,465,-105,1,-1.0,29.001250000000002,-NASDAQ 100 (Mini)
2026-05-12 12:20:00.647000+00:00,2026-05-12 08:20:00.647000-04:00,2026-05-12 14:20:00.647000+02:00,500,-70,1,-1.0,13.001683333333334,-NASDAQ 100 (Mini)
2026-05-12 15:30:00.113000+00:00,2026-05-12 11:30:00.113000-04:00,2026-05-12 17:30:00.113000+02:00,690,120,1,-1.0,8.209033333333332,-NASDAQ 100 (Mini)
2026-05-13 22:03:00.364000+00:00,2026-05-13 18:03:00.364000-04:00,2026-05-14 00:03:00.364000+02:00,1083,513,2,1.0,96.99793333333334,+NASDAQ 100 (Mini)
2026-05-14 00:10:00.367000+00:00,2026-05-13 20:10:00.367000-04:00,2026-05-14 02:10:00.367000+02:00,1210,640,2,1.0,89.99600000000001,+NASDAQ 100 (Mini)
2026-05-14 15:30:00.129000+00:00,2026-05-14 11:30:00.129000-04:00,2026-05-14 17:30:00.129000+02:00,690,120,3,1.0,63.32086666666667,+NASDAQ 100 (Mini)
2026-05-14 19:35:00.089000+00:00,2026-05-14 15:35:00.089000-04:00,2026-05-14 21:35:00.089000+02:00,935,365,3,1.0,346.1623833333333,+NASDAQ 100 (Mini)
2026-05-18 00:55:00.289000+00:00,2026-05-17 20:55:00.289000-04:00,2026-05-18 02:55:00.289000+02:00,1255,685,6,-1.0,42.99653333333333,-NASDAQ 100 (Mini)
2026-05-20 12:50:00.382000+00:00,2026-05-20 08:50:00.382000-04:00,2026-05-20 14:50:00.382000+02:00,530,-40,2,1.0,39.048700000000004,+NASDAQ 100 (Mini)
2026-05-20 15:30:00.132000+00:00,2026-05-20 11:30:00.132000-04:00,2026-05-20 17:30:00.132000+02:00,690,120,2,1.0,27.4767,+NASDAQ 100 (Mini)
2026-05-20 17:00:00.287000+00:00,2026-05-20 13:00:00.287000-04:00,2026-05-20 19:00:00.287000+02:00,780,210,2,1.0,14.000383333333334,+NASDAQ 100 (Mini)
2026-05-20 17:20:00.087000+00:00,2026-05-20 13:20:00.087000-04:00,2026-05-20 19:20:00.087000+02:00,800,230,2,1.0,30.646666666666665,+NASDAQ 100 (Mini)
2026-05-20 18:30:00.228000+00:00,2026-05-20 14:30:00.228000-04:00,2026-05-20 20:30:00.228000+02:00,870,300,2,1.0,13.395216666666666,+NASDAQ 100 (Mini)
2026-05-20 19:10:00.126000+00:00,2026-05-20 15:10:00.126000-04:00,2026-05-20 21:10:00.126000+02:00,910,340,2,1.0,66.91915,+NASDAQ 100 (Mini)
2026-05-21 02:40:00.593000+00:00,2026-05-20 22:40:00.593000-04:00,2026-05-21 04:40:00.593000+02:00,1360,790,2,1.0,170.36884999999998,+NASDAQ 100 (Mini)
2026-05-21 18:10:00.123000+00:00,2026-05-21 14:10:00.123000-04:00,2026-05-21 20:10:00.123000+02:00,850,280,3,1.0,38.682116666666666,+NASDAQ 100 (Mini)
2026-05-21 20:00:00.125000+00:00,2026-05-21 16:00:00.125000-04:00,2026-05-21 22:00:00.125000+02:00,960,390,3,1.0,341.00505,+NASDAQ 100 (Mini)
2026-05-22 15:30:00.135000+00:00,2026-05-22 11:30:00.135000-04:00,2026-05-22 17:30:00.135000+02:00,690,120,4,1.0,48.65416666666667,+NASDAQ 100 (Mini)
2026-05-26 18:55:00.199000+00:00,2026-05-26 14:55:00.199000-04:00,2026-05-26 20:55:00.199000+02:00,895,325,1,1.0,69.99843333333334,+NASDAQ 100 (Mini)
2026-05-26 22:20:00.615000+00:00,2026-05-26 18:20:00.615000-04:00,2026-05-27 00:20:00.615000+02:00,1100,530,1,1.0,167.60331666666667,+NASDAQ 100 (Mini)
2026-05-27 02:10:00.126000+00:00,2026-05-26 22:10:00.126000-04:00,2026-05-27 04:10:00.126000+02:00,1330,760,1,1.0,263.1848,+NASDAQ 100 (Mini)
2026-05-27 11:00:00.232000+00:00,2026-05-27 07:00:00.232000-04:00,2026-05-27 13:00:00.232000+02:00,420,-150,2,1.0,64.99833333333333,+NASDAQ 100 (Mini)
2026-05-28 17:25:00.116000+00:00,2026-05-28 13:25:00.116000-04:00,2026-05-28 19:25:00.116000+02:00,805,235,3,1.0,442.2703666666667,+NASDAQ 100 (Mini)
2026-06-01 01:00:00.337000+00:00,2026-05-31 21:00:00.337000-04:00,2026-06-01 03:00:00.337000+02:00,1260,690,6,1.0,385.2572333333334,+NASDAQ 100 (Mini)
2026-06-02 15:30:00.123000+00:00,2026-06-02 11:30:00.123000-04:00,2026-06-02 17:30:00.123000+02:00,690,120,1,1.0,190.22809999999998,+NASDAQ 100 (Mini)
2026-06-02 22:10:01.594000+00:00,2026-06-02 18:10:01.594000-04:00,2026-06-03 00:10:01.594000+02:00,1090,520,1,1.0,66.9649,+NASDAQ 100 (Mini)
2026-06-03 01:00:00.094000+00:00,2026-06-02 21:00:00.094000-04:00,2026-06-03 03:00:00.094000+02:00,1260,690,1,1.0,40.741366666666664,+NASDAQ 100 (Mini)
2026-06-03 11:05:00.391000+00:00,2026-06-03 07:05:00.391000-04:00,2026-06-03 13:05:00.391000+02:00,425,-145,2,1.0,93.81855,+NASDAQ 100 (Mini)
2026-06-03 22:52:00.089000+00:00,2026-06-03 18:52:00.089000-04:00,2026-06-04 00:52:00.089000+02:00,1132,562,2,-1.0,5.004666666666666,-NASDAQ 100 (Mini)
2026-06-03 23:10:00.302000+00:00,2026-06-03 19:10:00.302000-04:00,2026-06-04 01:10:00.302000+02:00,1150,580,2,-1.0,40.826966666666664,-NASDAQ 100 (Mini)
2026-06-04 00:00:00.102000+00:00,2026-06-03 20:00:00.102000-04:00,2026-06-04 02:00:00.102000+02:00,1200,630,2,-1.0,31.135583333333333,-NASDAQ 100 (Mini)
2026-06-04 11:10:00.538000+00:00,2026-06-04 07:10:00.538000-04:00,2026-06-04 13:10:00.538000+02:00,430,-140,3,-1.0,39.98303333333333,-NASDAQ 100 (Mini)
2026-06-05 01:00:00.127000+00:00,2026-06-04 21:00:00.127000-04:00,2026-06-05 03:00:00.127000+02:00,1260,690,3,-1.0,25.003016666666667,-NASDAQ 100 (Mini)
2026-06-05 15:30:00.140000+00:00,2026-06-05 11:30:00.140000-04:00,2026-06-05 17:30:00.140000+02:00,690,120,4,-1.0,10.001716666666665,-NASDAQ 100 (Mini)
2026-06-05 17:00:00.261000+00:00,2026-06-05 13:00:00.261000-04:00,2026-06-05 19:00:00.261000+02:00,780,210,4,-1.0,23.057683333333333,-NASDAQ 100 (Mini)
2026-06-05 17:45:00.123000+00:00,2026-06-05 13:45:00.123000-04:00,2026-06-05 19:45:00.123000+02:00,825,255,4,-1.0,62.08143333333333,-NASDAQ 100 (Mini)
2026-06-09 11:30:00.174000+00:00,2026-06-09 07:30:00.174000-04:00,2026-06-09 13:30:00.174000+02:00,450,-120,1,1.0,19.464949999999998,+NASDAQ 100 (Mini)
2026-06-09 12:40:00.589000+00:00,2026-06-09 08:40:00.589000-04:00,2026-06-09 14:40:00.589000+02:00,520,-50,1,1.0,54.08285,+NASDAQ 100 (Mini)
2026-06-09 15:30:00.079000+00:00,2026-06-09 11:30:00.079000-04:00,2026-06-09 17:30:00.079000+02:00,690,120,1,-1.0,1.0026666666666666,-NASDAQ 100 (Mini)
2026-06-09 15:32:00.095000+00:00,2026-06-09 11:32:00.095000-04:00,2026-06-09 17:32:00.095000+02:00,692,122,1,-1.0,8.244716666666667,-NASDAQ 100 (Mini)
2026-06-10 12:20:00.182000+00:00,2026-06-10 08:20:00.182000-04:00,2026-06-10 14:20:00.182000+02:00,500,-70,2,-1.0,8.520199999999999,-NASDAQ 100 (Mini)
2026-06-10 22:03:00.117000+00:00,2026-06-10 18:03:00.117000-04:00,2026-06-11 00:03:00.117000+02:00,1083,513,2,-1.0,29.499116666666666,-NASDAQ 100 (Mini)
2026-06-10 22:55:00.134000+00:00,2026-06-10 18:55:00.134000-04:00,2026-06-11 00:55:00.134000+02:00,1135,565,2,-1.0,10.516733333333333,-NASDAQ 100 (Mini)
2026-06-11 16:40:00.159000+00:00,2026-06-11 12:40:00.159000-04:00,2026-06-11 18:40:00.159000+02:00,760,190,3,1.0,10.53445,+NASDAQ 100 (Mini)
2026-06-11 18:20:00.103000+00:00,2026-06-11 14:20:00.103000-04:00,2026-06-11 20:20:00.103000+02:00,860,290,3,1.0,2.2618,+NASDAQ 100 (Mini)
2026-06-11 20:10:00.063000+00:00,2026-06-11 16:10:00.063000-04:00,2026-06-11 22:10:00.063000+02:00,970,400,3,1.0,32.70825,+NASDAQ 100 (Mini)
2026-06-11 22:10:00.549000+00:00,2026-06-11 18:10:00.549000-04:00,2026-06-12 00:10:00.549000+02:00,1090,520,3,1.0,192.11993333333334,+NASDAQ 100 (Mini)
2026-06-12 11:20:00.112000+00:00,2026-06-12 07:20:00.112000-04:00,2026-06-12 13:20:00.112000+02:00,440,-130,4,1.0,11.977300000000001,+NASDAQ 100 (Mini)
2026-06-12 17:50:00.100000+00:00,2026-06-12 13:50:00.100000-04:00,2026-06-12 19:50:00.100000+02:00,830,260,4,1.0,16.33355,+NASDAQ 100 (Mini)
2026-06-15 01:00:00.844000+00:00,2026-06-14 21:00:00.844000-04:00,2026-06-15 03:00:00.844000+02:00,1260,690,6,1.0,500.5752166666667,+NASDAQ 100 (Mini)
2026-06-15 11:55:00.178000+00:00,2026-06-15 07:55:00.178000-04:00,2026-06-15 13:55:00.178000+02:00,475,-95,0,1.0,26.4042,+NASDAQ 100 (Mini)
2026-06-15 15:30:00.137000+00:00,2026-06-15 11:30:00.137000-04:00,2026-06-15 17:30:00.137000+02:00,690,120,0,1.0,19.99935,+NASDAQ 100 (Mini)
2026-06-15 17:25:00.300000+00:00,2026-06-15 13:25:00.300000-04:00,2026-06-15 19:25:00.300000+02:00,805,235,0,1.0,287.44961666666666,+NASDAQ 100 (Mini)
2026-06-16 11:45:00.619000+00:00,2026-06-16 07:45:00.619000-04:00,2026-06-16 13:45:00.619000+02:00,465,-105,1,1.0,36.05598333333333,+NASDAQ 100 (Mini)
2026-06-16 16:35:00.089000+00:00,2026-06-16 12:35:00.089000-04:00,2026-06-16 18:35:00.089000+02:00,755,185,1,-1.0,48.664049999999996,-NASDAQ 100 (Mini)
2026-06-16 18:20:00.105000+00:00,2026-06-16 14:20:00.105000-04:00,2026-06-16 20:20:00.105000+02:00,860,290,1,-1.0,65.44046666666667,-NASDAQ 100 (Mini)
2026-06-16 19:40:00.096000+00:00,2026-06-16 15:40:00.096000-04:00,2026-06-16 21:40:00.096000+02:00,940,370,1,-1.0,65.00305,-NASDAQ 100 (Mini)
2026-06-17 00:00:00.145000+00:00,2026-06-16 20:00:00.145000-04:00,2026-06-17 02:00:00.145000+02:00,1200,630,1,-1.0,16.46915,-NASDAQ 100 (Mini)
2026-06-17 15:30:00.100000+00:00,2026-06-17 11:30:00.100000-04:00,2026-06-17 17:30:00.100000+02:00,690,120,2,-1.0,3.6287499999999997,-NASDAQ 100 (Mini)
2026-06-17 20:15:00.108000+00:00,2026-06-17 16:15:00.108000-04:00,2026-06-17 22:15:00.108000+02:00,975,405,2,-1.0,5.4351166666666675,-NASDAQ 100 (Mini)
2026-06-18 16:00:00.193000+00:00,2026-06-18 12:00:00.193000-04:00,2026-06-18 18:00:00.193000+02:00,720,150,3,1.0,50.976483333333334,+NASDAQ 100 (Mini)
2026-06-18 17:00:00.082000+00:00,2026-06-18 13:00:00.082000-04:00,2026-06-18 19:00:00.082000+02:00,780,210,3,1.0,65.0008,+NASDAQ 100 (Mini)
2026-06-18 18:55:00.093000+00:00,2026-06-18 14:55:00.093000-04:00,2026-06-18 20:55:00.093000+02:00,895,325,3,1.0,64.97613333333334,+NASDAQ 100 (Mini)
2026-06-23 02:35:00.196000+00:00,2026-06-22 22:35:00.196000-04:00,2026-06-23 04:35:00.196000+02:00,1355,785,0,-1.0,15.339333333333334,-NASDAQ 100 (Mini)
2026-06-23 04:15:00.255000+00:00,2026-06-23 00:15:00.255000-04:00,2026-06-23 06:15:00.255000+02:00,15,-555,1,-1.0,115.60428333333333,-NASDAQ 100 (Mini)
2026-06-23 11:05:00.428000+00:00,2026-06-23 07:05:00.428000-04:00,2026-06-23 13:05:00.428000+02:00,425,-145,1,-1.0,56.17525,-NASDAQ 100 (Mini)
2026-06-23 19:10:00.173000+00:00,2026-06-23 15:10:00.173000-04:00,2026-06-23 21:10:00.173000+02:00,910,340,1,-1.0,12.11035,-NASDAQ 100 (Mini)
2026-06-23 19:50:00.100000+00:00,2026-06-23 15:50:00.100000-04:00,2026-06-23 21:50:00.100000+02:00,950,380,1,-1.0,14.142416666666666,-NASDAQ 100 (Mini)
2026-06-25 12:40:00.252000+00:00,2026-06-25 08:40:00.252000-04:00,2026-06-25 14:40:00.252000+02:00,520,-50,3,1.0,31.307916666666664,+NASDAQ 100 (Mini)
2026-06-29 12:20:00.585000+00:00,2026-06-29 08:20:00.585000-04:00,2026-06-29 14:20:00.585000+02:00,500,-70,0,1.0,22.147066666666667,+NASDAQ 100 (Mini)
2026-06-29 18:15:00.111000+00:00,2026-06-29 14:15:00.111000-04:00,2026-06-29 20:15:00.111000+02:00,855,285,0,1.0,42.2545,+NASDAQ 100 (Mini)
2026-06-29 19:25:00.107000+00:00,2026-06-29 15:25:00.107000-04:00,2026-06-29 21:25:00.107000+02:00,925,355,0,1.0,282.66506666666663,+NASDAQ 100 (Mini)
2026-06-30 00:20:00.093000+00:00,2026-06-29 20:20:00.093000-04:00,2026-06-30 02:20:00.093000+02:00,1220,650,0,1.0,8.072216666666668,+NASDAQ 100 (Mini)
2026-06-30 02:30:00.214000+00:00,2026-06-29 22:30:00.214000-04:00,2026-06-30 04:30:00.214000+02:00,1350,780,0,1.0,169.9988,+NASDAQ 100 (Mini)
2026-06-30 15:30:00.068000+00:00,2026-06-30 11:30:00.068000-04:00,2026-06-30 17:30:00.068000+02:00,690,120,1,1.0,532.9102666666666,+NASDAQ 100 (Mini)
2026-07-01 17:45:00.141000+00:00,2026-07-01 13:45:00.141000-04:00,2026-07-01 19:45:00.141000+02:00,825,255,2,-1.0,15.8101,-NASDAQ 100 (Mini)
2026-07-01 18:30:00.199000+00:00,2026-07-01 14:30:00.199000-04:00,2026-07-01 20:30:00.199000+02:00,870,300,2,-1.0,30.515316666666667,-NASDAQ 100 (Mini)
2026-07-01 22:15:00.209000+00:00,2026-07-01 18:15:00.209000-04:00,2026-07-02 00:15:00.209000+02:00,1095,525,2,-1.0,98.09123333333334,-NASDAQ 100 (Mini)
2026-07-02 00:00:00.081000+00:00,2026-07-01 20:00:00.081000-04:00,2026-07-02 02:00:00.081000+02:00,1200,630,2,-1.0,10.822849999999999,-NASDAQ 100 (Mini)
2026-07-06 00:15:00.303000+00:00,2026-07-05 20:15:00.303000-04:00,2026-07-06 02:15:00.303000+02:00,1215,645,6,1.0,11.995033333333334,+NASDAQ 100 (Mini)
2026-07-06 15:30:00.538000+00:00,2026-07-06 11:30:00.538000-04:00,2026-07-06 17:30:00.538000+02:00,690,120,0,1.0,68.45018333333334,+NASDAQ 100 (Mini)
2026-07-06 19:45:00.177000+00:00,2026-07-06 15:45:00.177000-04:00,2026-07-06 21:45:00.177000+02:00,945,375,0,1.0,14.598099999999999,+NASDAQ 100 (Mini)
2026-07-07 02:25:00.137000+00:00,2026-07-06 22:25:00.137000-04:00,2026-07-07 04:25:00.137000+02:00,1345,775,0,-1.0,12.067383333333334,-NASDAQ 100 (Mini)
2026-07-07 02:50:00.534000+00:00,2026-07-06 22:50:00.534000-04:00,2026-07-07 04:50:00.534000+02:00,1370,800,0,-1.0,169.9948,-NASDAQ 100 (Mini)
2026-07-07 11:35:00.107000+00:00,2026-07-07 07:35:00.107000-04:00,2026-07-07 13:35:00.107000+02:00,455,-115,1,-1.0,31.594616666666663,-NASDAQ 100 (Mini)
2026-07-07 19:40:00.069000+00:00,2026-07-07 15:40:00.069000-04:00,2026-07-07 21:40:00.069000+02:00,940,370,1,-1.0,20.53535,-NASDAQ 100 (Mini)
2026-07-09 00:50:00.087000+00:00,2026-07-08 20:50:00.087000-04:00,2026-07-09 02:50:00.087000+02:00,1250,680,2,1.0,14.121233333333333,+NASDAQ 100 (Mini)
2026-07-09 01:10:00.149000+00:00,2026-07-08 21:10:00.149000-04:00,2026-07-09 03:10:00.149000+02:00,1270,700,2,1.0,46.93306666666667,+NASDAQ 100 (Mini)
2026-07-09 05:50:00.124000+00:00,2026-07-09 01:50:00.124000-04:00,2026-07-09 07:50:00.124000+02:00,110,-460,3,1.0,135.76193333333333,+NASDAQ 100 (Mini)
2026-07-09 15:50:00.190000+00:00,2026-07-09 11:50:00.190000-04:00,2026-07-09 17:50:00.190000+02:00,710,140,3,1.0,188.32071666666667,+NASDAQ 100 (Mini)
2026-07-09 19:25:00.086000+00:00,2026-07-09 15:25:00.086000-04:00,2026-07-09 21:25:00.086000+02:00,925,355,3,1.0,59.64835,+NASDAQ 100 (Mini)
2026-07-10 16:20:00.120000+00:00,2026-07-10 12:20:00.120000-04:00,2026-07-10 18:20:00.120000+02:00,740,170,4,1.0,98.73081666666667,+NASDAQ 100 (Mini)
2026-07-13 17:25:00.100000+00:00,2026-07-13 13:25:00.100000-04:00,2026-07-13 19:25:00.100000+02:00,805,235,0,-1.0,35.84195,-NASDAQ 100 (Mini)
2026-07-13 18:20:00.086000+00:00,2026-07-13 14:20:00.086000-04:00,2026-07-13 20:20:00.086000+02:00,860,290,0,-1.0,90.01695,-NASDAQ 100 (Mini)
2026-07-13 20:20:00.378000+00:00,2026-07-13 16:20:00.378000-04:00,2026-07-13 22:20:00.378000+02:00,980,410,0,-1.0,218.69895,-NASDAQ 100 (Mini)
2026-07-14 03:35:00.116000+00:00,2026-07-13 23:35:00.116000-04:00,2026-07-14 05:35:00.116000+02:00,1415,845,0,-1.0,29.1327,-NASDAQ 100 (Mini)
2026-07-14 17:40:00.247000+00:00,2026-07-14 13:40:00.247000-04:00,2026-07-14 19:40:00.247000+02:00,820,250,1,1.0,270.7993333333333,+NASDAQ 100 (Mini)
