c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,ts,cet,ny,dir,inst
744175.0,1721404500133.0,78.73367250677477,-0.29719114,11.340611,58.477394,773.0,2.0,2.0,-NASDAQ 100 (Mini),0.0,2024-07-19 15:55:00.133000+00:00,2024-07-19 17:55:00.133000+02:00,2024-07-19 11:55:00.133000-04:00,-1,NASDAQ 100 (Mini)
744177.0,1721404620138.0,78.20249184000276,-0.09321111,6.007824,58.477394,774.0,1.0,1.0,-NASDAQ 100 (Mini),0.0,2024-07-19 15:57:00.138000+00:00,2024-07-19 17:57:00.138000+02:00,2024-07-19 11:57:00.138000-04:00,-1,NASDAQ 100 (Mini)
744178.0,1721404709412.0,78.03638732911506,0.0,0.0,58.477394,0.0,0.0,0.0,,0.0,2024-07-19 15:58:29.412000+00:00,2024-07-19 17:58:29.412000+02:00,2024-07-19 11:58:29.412000-04:00,0,
744285.0,1721411100055.0,78.03638732911506,-0.957402,13.949284,58.477394,776.0,22.0,1.0,-NASDAQ 100 (Mini),0.0,2024-07-19 17:45:00.055000+00:00,2024-07-19 19:45:00.055000+02:00,2024-07-19 13:45:00.055000-04:00,-1,NASDAQ 100 (Mini)
744308.0,1721412479699.0,76.33186344301528,0.0,0.0,58.477394,0.0,0.0,0.0,,0.0,2024-07-19 18:07:59.699000+00:00,2024-07-19 20:07:59.699000+02:00,2024-07-19 14:07:59.699000-04:00,0,
745440.0,1721653200309.0,76.33186344301528,0.591475,5.3409977,58.515835,778.0,24.0,2.0,+NASDAQ 100 (Mini),0.0,2024-07-22 13:00:00.309000+00:00,2024-07-22 15:00:00.309000+02:00,2024-07-22 09:00:00.309000-04:00,1,NASDAQ 100 (Mini)
745465.0,1721654700224.0,77.37482237248369,-0.23760922,2.0957556,58.515835,779.0,5.0,1.0,+NASDAQ 100 (Mini),0.0,2024-07-22 13:25:00.224000+00:00,2024-07-22 15:25:00.224000+02:00,2024-07-22 09:25:00.224000-04:00,1,NASDAQ 100 (Mini)
745470.0,1721655029705.0,76.95336343138554,0.0,0.0,58.515835,0.0,0.0,0.0,,0.0,2024-07-22 13:30:29.705000+00:00,2024-07-22 15:30:29.705000+02:00,2024-07-22 09:30:29.705000-04:00,0,
745480.0,1721655600125.0,76.95336343138553,0.70427626,5.3909745,58.515835,781.0,7.0,2.0,+NASDAQ 100 (Mini),0.0,2024-07-22 13:40:00.125000+00:00,2024-07-22 15:40:00.125000+02:00,2024-07-22 09:40:00.125000-04:00,1,NASDAQ 100 (Mini)
745487.0,1721656020185.0,78.19960401530872,-0.29576725,4.632844,58.515835,782.0,13.0,1.0,+NASDAQ 100 (Mini),0.0,2024-07-22 13:47:00.185000+00:00,2024-07-22 15:47:00.185000+02:00,2024-07-22 09:47:00.185000-04:00,1,NASDAQ 100 (Mini)
745501.0,1721656859950.0,77.67254792817853,0.0,0.0,58.515835,0.0,0.0,0.0,,0.0,2024-07-22 14:00:59.950000+00:00,2024-07-22 16:00:59.950000+02:00,2024-07-22 10:00:59.950000-04:00,0,
745565.0,1721660700120.0,77.67254792817853,-0.96015936,12.929705,58.515835,784.0,4.0,1.0,+NASDAQ 100 (Mini),0.0,2024-07-22 15:05:00.120000+00:00,2024-07-22 17:05:00.120000+02:00,2024-07-22 11:05:00.120000-04:00,1,NASDAQ 100 (Mini)
745570.0,1721660978651.0,75.96660832456534,0.0,0.0,58.515835,0.0,0.0,0.0,,0.0,2024-07-22 15:09:38.651000+00:00,2024-07-22 17:09:38.651000+02:00,2024-07-22 11:09:38.651000-04:00,0,
745795.0,1721674500190.0,75.96660832456534,-0.9734905,9.891657,58.515835,786.0,83.0,1.0,+NASDAQ 100 (Mini),0.0,2024-07-22 18:55:00.190000+00:00,2024-07-22 20:55:00.190000+02:00,2024-07-22 14:55:00.190000-04:00,1,NASDAQ 100 (Mini)
745879.0,1721679527119.0,74.25359013338534,0.0,0.0,58.515835,0.0,0.0,0.0,,0.0,2024-07-22 20:18:47.119000+00:00,2024-07-22 22:18:47.119000+02:00,2024-07-22 16:18:47.119000-04:00,0,
746960.0,1721744400150.0,74.25359013338534,-0.9814356,8.152891,58.55066,788.0,25.0,1.0,+NASDAQ 100 (Mini),0.0,2024-07-23 14:20:00.150000+00:00,2024-07-23 16:20:00.150000+02:00,2024-07-23 10:20:00.150000-04:00,1,NASDAQ 100 (Mini)
746986.0,1721745944948.0,72.54340337723204,0.0,0.0,58.55066,0.0,0.0,0.0,,0.0,2024-07-23 14:45:44.948000+00:00,2024-07-23 16:45:44.948000+02:00,2024-07-23 10:45:44.948000-04:00,0,
747740.0,1721791202029.0,72.54340337723202,0.666894,6.8226476,58.59474,790.0,53.0,2.0,-NASDAQ 100 (Mini),0.0,2024-07-24 03:20:02.029000+00:00,2024-07-24 05:20:02.029000+02:00,2024-07-23 23:20:02.029000-04:00,-1,NASDAQ 100 (Mini)
747794.0,1721794440177.0,73.6940850567708,0.14688227,2.931662,58.59474,791.0,56.0,1.0,-NASDAQ 100 (Mini),0.0,2024-07-24 04:14:00.177000+00:00,2024-07-24 06:14:00.177000+02:00,2024-07-24 00:14:00.177000-04:00,-1,NASDAQ 100 (Mini)
747850.0,1721797800254.0,73.94921086801038,0.0,0.0,58.59474,0.0,0.0,0.0,,0.0,2024-07-24 05:10:00.254000+00:00,2024-07-24 07:10:00.254000+02:00,2024-07-24 01:10:00.254000-04:00,0,
748440.0,1721833200310.0,73.94921086801037,1.3393372,18.654518,58.59474,793.0,22.0,2.0,-NASDAQ 100 (Mini),0.0,2024-07-24 15:00:00.310000+00:00,2024-07-24 17:00:00.310000+02:00,2024-07-24 11:00:00.310000-04:00,-1,NASDAQ 100 (Mini)
748463.0,1721834580133.0,76.27897733242241,0.8933467,12.748978,58.59474,794.0,38.0,1.0,-NASDAQ 100 (Mini),0.0,2024-07-24 15:23:00.133000+00:00,2024-07-24 17:23:00.133000+02:00,2024-07-24 11:23:00.133000-04:00,-1,NASDAQ 100 (Mini)
748501.0,1721836860152.0,77.85375976989019,0.0,0.0,58.59474,0.0,0.0,0.0,,0.0,2024-07-24 16:01:00.152000+00:00,2024-07-24 18:01:00.152000+02:00,2024-07-24 12:01:00.152000-04:00,0,
748555.0,1721840100352.0,77.85375976989019,0.12153201,7.288653,58.59474,796.0,76.0,2.0,-NASDAQ 100 (Mini),0.0,2024-07-24 16:55:00.352000+00:00,2024-07-24 18:55:00.352000+02:00,2024-07-24 12:55:00.352000-04:00,-1,NASDAQ 100 (Mini)
748632.0,1721844719000.0,78.06990901656326,0.5445942,8.363126,58.59474,797.0,31.0,2.0,-NASDAQ 100 (Mini),0.0,2024-07-24 18:11:59+00:00,2024-07-24 20:11:59+02:00,2024-07-24 14:11:59-04:00,-1,NASDAQ 100 (Mini)
748663.0,1721846580123.0,79.03966741130102,0.031254753,3.5782738,58.59474,798.0,51.0,1.0,-NASDAQ 100 (Mini),0.0,2024-07-24 18:43:00.123000+00:00,2024-07-24 20:43:00.123000+02:00,2024-07-24 14:43:00.123000-04:00,-1,NASDAQ 100 (Mini)
748714.0,1721849664023.0,79.09562581614588,0.0,0.0,58.59474,0.0,0.0,0.0,,0.0,2024-07-24 19:34:24.023000+00:00,2024-07-24 21:34:24.023000+02:00,2024-07-24 15:34:24.023000-04:00,0,
751455.0,1722014100073.0,79.09562581614588,-0.90622956,8.844203,58.677383,800.0,20.0,1.0,+NASDAQ 100 (Mini),0.0,2024-07-26 17:15:00.073000+00:00,2024-07-26 19:15:00.073000+02:00,2024-07-26 13:15:00.073000-04:00,1,NASDAQ 100 (Mini)
751475.0,1722015321276.0,77.47260829996878,0.0,0.0,58.677383,0.0,0.0,0.0,,0.0,2024-07-26 17:35:21.276000+00:00,2024-07-26 19:35:21.276000+02:00,2024-07-26 13:35:21.276000-04:00,0,
751865.0,1722211500165.0,77.47260829996878,0.5695117,9.414527,58.715633,802.0,36.0,2.0,+NASDAQ 100 (Mini),0.0,2024-07-29 00:05:00.165000+00:00,2024-07-29 02:05:00.165000+02:00,2024-07-28 20:05:00.165000-04:00,1,NASDAQ 100 (Mini)
751901.0,1722213661169.0,78.48333556698033,0.031801715,5.8196287,58.715633,803.0,23.0,1.0,+NASDAQ 100 (Mini),0.0,2024-07-29 00:41:01.169000+00:00,2024-07-29 02:41:01.169000+02:00,2024-07-28 20:41:01.169000-04:00,1,NASDAQ 100 (Mini)
751925.0,1722215100123.0,78.54009633074301,0.0,0.0,58.715633,0.0,0.0,0.0,,0.0,2024-07-29 01:05:00.123000+00:00,2024-07-29 03:05:00.123000+02:00,2024-07-28 21:05:00.123000-04:00,0,
752010.0,1722220200134.0,78.54009633074301,-0.9212513,8.88932,58.715633,805.0,307.0,1.0,+NASDAQ 100 (Mini),0.0,2024-07-29 02:30:00.134000+00:00,2024-07-29 04:30:00.134000+02:00,2024-07-28 22:30:00.134000-04:00,1,NASDAQ 100 (Mini)
752318.0,1722238657020.0,76.8952933445501,0.0,0.0,58.715633,0.0,0.0,0.0,,0.0,2024-07-29 07:37:37.020000+00:00,2024-07-29 09:37:37.020000+02:00,2024-07-29 03:37:37.020000-04:00,0,
753340.0,1722300000330.0,76.8952933445501,0.4912168,7.0903606,58.749874,807.0,56.0,2.0,-NASDAQ 100 (Mini),0.0,2024-07-30 00:40:00.330000+00:00,2024-07-30 02:40:00.330000+02:00,2024-07-29 20:40:00.330000-04:00,-1,NASDAQ 100 (Mini)
753397.0,1722303420087.0,77.76423277949702,-0.062179416,3.808523,58.749874,808.0,48.0,1.0,-NASDAQ 100 (Mini),0.0,2024-07-30 01:37:00.087000+00:00,2024-07-30 03:37:00.087000+02:00,2024-07-29 21:37:00.087000-04:00,-1,NASDAQ 100 (Mini)
753445.0,1722306300326.0,77.65370001947515,0.0,0.0,58.749874,0.0,0.0,0.0,,0.0,2024-07-30 02:25:00.326000+00:00,2024-07-30 04:25:00.326000+02:00,2024-07-29 22:25:00.326000-04:00,0,
754120.0,1722346800097.0,77.65370001947515,-0.72351027,7.106666,58.749874,810.0,5.0,1.0,+NASDAQ 100 (Mini),0.0,2024-07-30 13:40:00.097000+00:00,2024-07-30 15:40:00.097000+02:00,2024-07-30 09:40:00.097000-04:00,1,NASDAQ 100 (Mini)
754126.0,1722347157094.0,76.36835728854297,0.0,0.0,58.749874,0.0,0.0,0.0,,0.0,2024-07-30 13:45:57.094000+00:00,2024-07-30 15:45:57.094000+02:00,2024-07-30 09:45:57.094000-04:00,0,
754305.0,1722357900085.0,76.36835728854294,0.5898765,12.1744,58.749874,812.0,7.0,2.0,-NASDAQ 100 (Mini),0.0,2024-07-30 16:45:00.085000+00:00,2024-07-30 18:45:00.085000+02:00,2024-07-30 12:45:00.085000-04:00,-1,NASDAQ 100 (Mini)
754312.0,1722358320106.0,77.40871276306305,0.48415613,6.4272504,58.749874,813.0,8.0,1.0,-NASDAQ 100 (Mini),0.0,2024-07-30 16:52:00.106000+00:00,2024-07-30 18:52:00.106000+02:00,2024-07-30 12:52:00.106000-04:00,-1,NASDAQ 100 (Mini)
754320.0,1722358800147.0,78.26764790526207,-1.3990886,32.653908,58.749874,814.0,9.0,4.0,-NASDAQ 100 (Mini),0.0,2024-07-30 17:00:00.147000+00:00,2024-07-30 19:00:00.147000+02:00,2024-07-30 13:00:00.147000-04:00,-1,NASDAQ 100 (Mini)
754330.0,1722359400134.0,75.77352550298811,-0.04508017,21.524057,58.749874,815.0,1.0,3.0,-NASDAQ 100 (Mini),0.0,2024-07-30 17:10:00.134000+00:00,2024-07-30 19:10:00.134000+02:00,2024-07-30 13:10:00.134000-04:00,-1,NASDAQ 100 (Mini)
754331.0,1722359460264.0,75.69428650017112,-0.25267836,13.090979,58.749874,816.0,3.0,2.0,-NASDAQ 100 (Mini),0.0,2024-07-30 17:11:00.264000+00:00,2024-07-30 19:11:00.264000+02:00,2024-07-30 13:11:00.264000-04:00,-1,NASDAQ 100 (Mini)
754334.0,1722359658181.0,75.25034506283671,-0.040318027,6.7896914,58.749874,817.0,0.0,1.0,-NASDAQ 100 (Mini),0.0,2024-07-30 17:14:18.181000+00:00,2024-07-30 19:14:18.181000+02:00,2024-07-30 13:14:18.181000-04:00,-1,NASDAQ 100 (Mini)
754335.0,1722359682890.0,75.17968758080589,0.0,0.0,58.749874,0.0,0.0,0.0,,0.0,2024-07-30 17:14:42.890000+00:00,2024-07-30 19:14:42.890000+02:00,2024-07-30 13:14:42.890000-04:00,0,
755560.0,1722433200065.0,75.17968758080589,0.52141047,6.949626,58.787746,819.0,1.0,2.0,+NASDAQ 100 (Mini),0.0,2024-07-31 13:40:00.065000+00:00,2024-07-31 15:40:00.065000+02:00,2024-07-31 09:40:00.065000-04:00,1,NASDAQ 100 (Mini)
755561.0,1722433260109.0,76.09309279022088,-0.20477743,3.6543393,58.787746,820.0,2.0,1.0,+NASDAQ 100 (Mini),0.0,2024-07-31 13:41:00.109000+00:00,2024-07-31 15:41:00.109000+02:00,2024-07-31 09:41:00.109000-04:00,1,NASDAQ 100 (Mini)
755563.0,1722433399942.0,75.73249388245684,0.0,0.0,58.787746,0.0,0.0,0.0,,0.0,2024-07-31 13:43:19.942000+00:00,2024-07-31 15:43:19.942000+02:00,2024-07-31 09:43:19.942000-04:00,0,
755564.0,1722433440084.0,75.73249388245686,0.922798,12.040913,58.787746,822.0,70.0,1.0,+NASDAQ 100 (Mini),0.0,2024-07-31 13:44:00.084000+00:00,2024-07-31 15:44:00.084000+02:00,2024-07-31 09:44:00.084000-04:00,1,NASDAQ 100 (Mini)
755635.0,1722437700063.0,77.35414980675802,0.0,0.0,58.787746,0.0,0.0,0.0,,0.0,2024-07-31 14:55:00.063000+00:00,2024-07-31 16:55:00.063000+02:00,2024-07-31 10:55:00.063000-04:00,0,
755645.0,1722438300140.0,77.35414980675802,0.69616735,7.6937723,58.787746,824.0,26.0,2.0,+NASDAQ 100 (Mini),0.0,2024-07-31 15:05:00.140000+00:00,2024-07-31 17:05:00.140000+02:00,2024-07-31 11:05:00.140000-04:00,1,NASDAQ 100 (Mini)
755672.0,1722439920095.0,78.58883148995626,-0.2926102,3.773716,58.787746,825.0,8.0,1.0,+NASDAQ 100 (Mini),0.0,2024-07-31 15:32:00.095000+00:00,2024-07-31 17:32:00.095000+02:00,2024-07-31 11:32:00.095000-04:00,1,NASDAQ 100 (Mini)
755680.0,1722440427281.0,78.06626235789949,0.0,0.0,58.787746,0.0,0.0,0.0,,0.0,2024-07-31 15:40:27.281000+00:00,2024-07-31 17:40:27.281000+02:00,2024-07-31 11:40:27.281000-04:00,0,
755690.0,1722441000114.0,78.06626235789949,-0.9145269,10.711201,58.787746,827.0,98.0,1.0,+NASDAQ 100 (Mini),0.0,2024-07-31 15:50:00.114000+00:00,2024-07-31 17:50:00.114000+02:00,2024-07-31 11:50:00.114000-04:00,1,NASDAQ 100 (Mini)
755789.0,1722446911842.0,76.43779847421841,0.0,0.0,58.787746,0.0,0.0,0.0,,0.0,2024-07-31 17:28:31.842000+00:00,2024-07-31 19:28:31.842000+02:00,2024-07-31 13:28:31.842000-04:00,0,
755920.0,1722454800156.0,76.43779847421841,0.59736824,10.606493,58.787746,829.0,3.0,2.0,+NASDAQ 100 (Mini),0.0,2024-07-31 19:40:00.156000+00:00,2024-07-31 21:40:00.156000+02:00,2024-07-31 15:40:00.156000-04:00,1,NASDAQ 100 (Mini)
755924.0,1722455040117.0,77.4917818520509,-0.24477701,6.9268646,58.787746,830.0,4.0,1.0,+NASDAQ 100 (Mini),0.0,2024-07-31 19:44:00.117000+00:00,2024-07-31 21:44:00.117000+02:00,2024-07-31 15:44:00.117000-04:00,1,NASDAQ 100 (Mini)
755928.0,1722455287515.0,77.05732277779278,0.0,0.0,58.787746,0.0,0.0,0.0,,0.0,2024-07-31 19:48:07.515000+00:00,2024-07-31 21:48:07.515000+02:00,2024-07-31 15:48:07.515000-04:00,0,
755965.0,1722457500323.0,77.05732277779278,0.64339113,11.722252,58.787746,832.0,6.0,2.0,+NASDAQ 100 (Mini),0.0,2024-07-31 20:25:00.323000+00:00,2024-07-31 22:25:00.323000+02:00,2024-07-31 16:25:00.323000-04:00,1,NASDAQ 100 (Mini)
755972.0,1722457920069.0,78.19649389248772,-0.1370287,4.7005296,58.787746,833.0,27.0,1.0,+NASDAQ 100 (Mini),0.0,2024-07-31 20:32:00.069000+00:00,2024-07-31 22:32:00.069000+02:00,2024-07-31 16:32:00.069000-04:00,1,NASDAQ 100 (Mini)
756000.0,1722459600000.0,77.9523135519844,0.06724854,2.15453,58.83194,834.0,60.0,1.0,+NASDAQ 100 (Mini),0.0,2024-07-31 21:00:00+00:00,2024-07-31 23:00:00+02:00,2024-07-31 17:00:00-04:00,1,NASDAQ 100 (Mini)
756060.0,1722463200000.0,78.07198387731115,0.5404389,4.740471,58.83194,835.0,160.0,1.0,+NASDAQ 100 (Mini),0.0,2024-07-31 22:00:00+00:00,2024-08-01 00:00:00+02:00,2024-07-31 18:00:00-04:00,1,NASDAQ 100 (Mini)
756220.0,1722472800131.0,79.03435418172668,0.0,0.0,58.83194,0.0,0.0,0.0,,0.0,2024-08-01 00:40:00.131000+00:00,2024-08-01 02:40:00.131000+02:00,2024-07-31 20:40:00.131000-04:00,0,
757160.0,1722529200083.0,79.03435418172668,0.63736254,14.71235,58.83194,837.0,2.0,2.0,-NASDAQ 100 (Mini),0.0,2024-08-01 16:20:00.083000+00:00,2024-08-01 18:20:00.083000+02:00,2024-08-01 12:20:00.083000-04:00,-1,NASDAQ 100 (Mini)
757163.0,1722529380082.0,80.17545210361783,1.5106044,7.662995,58.83194,838.0,77.0,1.0,-NASDAQ 100 (Mini),0.0,2024-08-01 16:23:00.082000+00:00,2024-08-01 18:23:00.082000+02:00,2024-08-01 12:23:00.082000-04:00,-1,NASDAQ 100 (Mini)
757241.0,1722534037742.0,82.89719033390337,0.0,0.0,58.83194,0.0,0.0,0.0,,0.0,2024-08-01 17:40:37.742000+00:00,2024-08-01 19:40:37.742000+02:00,2024-08-01 13:40:37.742000-04:00,0,
757270.0,1722535800101.0,82.89719033390337,0.654115,14.935452,58.83194,840.0,9.0,2.0,-NASDAQ 100 (Mini),0.0,2024-08-01 18:10:00.101000+00:00,2024-08-01 20:10:00.101000+02:00,2024-08-01 14:10:00.101000-04:00,-1,NASDAQ 100 (Mini)
757279.0,1722536340102.0,84.09354830522898,0.022450022,6.9491444,58.83194,841.0,51.0,1.0,-NASDAQ 100 (Mini),0.0,2024-08-01 18:19:00.102000+00:00,2024-08-01 20:19:00.102000+02:00,2024-08-01 14:19:00.102000-04:00,-1,NASDAQ 100 (Mini)
757330.0,1722539400134.0,84.13487734917607,0.0,0.0,58.83194,0.0,0.0,0.0,,0.0,2024-08-01 19:10:00.134000+00:00,2024-08-01 21:10:00.134000+02:00,2024-08-01 15:10:00.134000-04:00,0,
757685.0,1722560700153.0,84.13487734917607,0.75495815,13.107533,58.87918,843.0,73.0,2.0,-NASDAQ 100 (Mini),0.0,2024-08-02 01:05:00.153000+00:00,2024-08-02 03:05:00.153000+02:00,2024-08-01 21:05:00.153000-04:00,-1,NASDAQ 100 (Mini)
757759.0,1722565140093.0,85.52501862750239,0.35964102,6.751834,58.87918,844.0,46.0,1.0,-NASDAQ 100 (Mini),0.0,2024-08-02 02:19:00.093000+00:00,2024-08-02 04:19:00.093000+02:00,2024-08-01 22:19:00.093000-04:00,-1,NASDAQ 100 (Mini)
757805.0,1722567900972.0,86.19224267379322,0.0,0.0,58.87918,0.0,0.0,0.0,,0.0,2024-08-02 03:05:00.972000+00:00,2024-08-02 05:05:00.972000+02:00,2024-08-01 23:05:00.972000-04:00,0,
758515.0,1722610500070.0,86.19224267379322,0.46284005,20.267092,58.87918,846.0,5.0,2.0,-NASDAQ 100 (Mini),0.0,2024-08-02 14:55:00.070000+00:00,2024-08-02 16:55:00.070000+02:00,2024-08-02 10:55:00.070000-04:00,-1,NASDAQ 100 (Mini)
758520.0,1722610800105.0,87.05401494751233,-0.18046093,8.736539,58.87918,847.0,10.0,1.0,-NASDAQ 100 (Mini),0.0,2024-08-02 15:00:00.105000+00:00,2024-08-02 17:00:00.105000+02:00,2024-08-02 11:00:00.105000-04:00,-1,NASDAQ 100 (Mini)
758531.0,1722611434390.0,86.71645554604844,0.0,0.0,58.87918,0.0,0.0,0.0,,0.0,2024-08-02 15:10:34.390000+00:00,2024-08-02 17:10:34.390000+02:00,2024-08-02 11:10:34.390000-04:00,0,
759000.0,1722812401331.0,86.71645554604841,1.2659811,25.442081,58.931248,849.0,23.0,2.0,-NASDAQ 100 (Mini),0.0,2024-08-04 23:00:01.331000+00:00,2024-08-05 01:00:01.331000+02:00,2024-08-04 19:00:01.331000-04:00,-1,NASDAQ 100 (Mini)
759024.0,1722813840368.0,89.08025065177854,1.0376452,13.615548,58.931248,850.0,8.0,1.0,-NASDAQ 100 (Mini),0.0,2024-08-04 23:24:00.368000+00:00,2024-08-05 01:24:00.368000+02:00,2024-08-04 19:24:00.368000-04:00,-1,NASDAQ 100 (Mini)
759032.0,1722814347441.0,91.04223293606081,0.0,0.0,58.931248,0.0,0.0,0.0,,0.0,2024-08-04 23:32:27.441000+00:00,2024-08-05 01:32:27.441000+02:00,2024-08-04 19:32:27.441000-04:00,0,
759100.0,1722818400105.0,91.04223293606081,0.4436711,9.489968,58.931248,852.0,13.0,2.0,-NASDAQ 100 (Mini),0.0,2024-08-05 00:40:00.105000+00:00,2024-08-05 02:40:00.105000+02:00,2024-08-04 20:40:00.105000-04:00,-1,NASDAQ 100 (Mini)
759113.0,1722819180774.0,91.88983212352962,0.44241235,4.6571975,58.931248,853.0,56.0,1.0,-NASDAQ 100 (Mini),0.0,2024-08-05 00:53:00.774000+00:00,2024-08-05 02:53:00.774000+02:00,2024-08-04 20:53:00.774000-04:00,-1,NASDAQ 100 (Mini)
759170.0,1722822600231.0,92.73877641354133,0.0,0.0,58.931248,0.0,0.0,0.0,,0.0,2024-08-05 01:50:00.231000+00:00,2024-08-05 03:50:00.231000+02:00,2024-08-04 21:50:00.231000-04:00,0,
759175.0,1722822900360.0,92.73877641354133,-0.85832965,15.2934675,58.931248,855.0,31.0,1.0,-NASDAQ 100 (Mini),0.0,2024-08-05 01:55:00.360000+00:00,2024-08-05 03:55:00.360000+02:00,2024-08-04 21:55:00.360000-04:00,-1,NASDAQ 100 (Mini)
759207.0,1722824801420.0,91.08444228421648,0.0,0.0,58.931248,0.0,0.0,0.0,,0.0,2024-08-05 02:26:41.420000+00:00,2024-08-05 04:26:41.420000+02:00,2024-08-04 22:26:41.420000-04:00,0,
760421.0,1722897639000.0,91.08444228421648,0.0,0.0,58.985813,0.0,0.0,0.0,,0.0,2024-08-05 22:40:39+00:00,2024-08-06 00:40:39+02:00,2024-08-05 18:40:39-04:00,0,
760423.0,1722897768000.0,91.08444228421648,0.0,0.0,58.985813,0.0,0.0,0.0,,0.0,2024-08-05 22:42:48+00:00,2024-08-06 00:42:48+02:00,2024-08-05 18:42:48-04:00,0,
760540.0,1722904800390.0,91.08444228421648,0.4954372,15.971718,58.985813,859.0,9.0,2.0,+NASDAQ 100 (Mini),0.0,2024-08-06 00:40:00.390000+00:00,2024-08-06 02:40:00.390000+02:00,2024-08-05 20:40:00.390000-04:00,1,NASDAQ 100 (Mini)
760549.0,1722905340508.0,92.03114573046113,0.027552359,12.104294,58.985813,860.0,42.0,1.0,+NASDAQ 100 (Mini),0.0,2024-08-06 00:49:00.508000+00:00,2024-08-06 02:49:00.508000+02:00,2024-08-05 20:49:00.508000-04:00,1,NASDAQ 100 (Mini)
760591.0,1722907862202.0,92.08405484202362,0.0,0.0,58.985813,0.0,0.0,0.0,,0.0,2024-08-06 01:31:02.202000+00:00,2024-08-06 03:31:02.202000+02:00,2024-08-05 21:31:02.202000-04:00,0,
760700.0,1722914400373.0,92.0840548420236,0.46547812,16.394732,58.985813,862.0,28.0,2.0,+NASDAQ 100 (Mini),0.0,2024-08-06 03:20:00.373000+00:00,2024-08-06 05:20:00.373000+02:00,2024-08-05 23:20:00.373000-04:00,1,NASDAQ 100 (Mini)
760729.0,1722916140068.0,92.97816406829142,-0.09618754,7.541553,58.985813,863.0,21.0,1.0,+NASDAQ 100 (Mini),0.0,2024-08-06 03:49:00.068000+00:00,2024-08-06 05:49:00.068000+02:00,2024-08-05 23:49:00.068000-04:00,1,NASDAQ 100 (Mini)
760750.0,1722917400189.0,92.79254312397458,0.0,0.0,58.985813,0.0,0.0,0.0,,0.0,2024-08-06 04:10:00.189000+00:00,2024-08-06 06:10:00.189000+02:00,2024-08-06 00:10:00.189000-04:00,0,
762790.0,1723039800065.0,92.79254312397458,-0.80179065,11.229787,59.036636,865.0,8.0,1.0,+NASDAQ 100 (Mini),0.0,2024-08-07 14:10:00.065000+00:00,2024-08-07 16:10:00.065000+02:00,2024-08-07 10:10:00.065000-04:00,1,NASDAQ 100 (Mini)
762798.0,1723040296963.0,91.2467505088089,0.0,0.0,59.036636,0.0,0.0,0.0,,0.0,2024-08-07 14:18:16.963000+00:00,2024-08-07 16:18:16.963000+02:00,2024-08-07 10:18:16.963000-04:00,0,
764305.0,1723130700059.0,91.24675050880889,0.72930324,13.564851,59.084923,867.0,41.0,2.0,+NASDAQ 100 (Mini),0.0,2024-08-08 15:25:00.059000+00:00,2024-08-08 17:25:00.059000+02:00,2024-08-08 11:25:00.059000-04:00,1,NASDAQ 100 (Mini)
764346.0,1723133160197.0,92.64151920866921,-0.31545776,6.90898,59.084923,868.0,24.0,1.0,+NASDAQ 100 (Mini),0.0,2024-08-08 16:06:00.197000+00:00,2024-08-08 18:06:00.197000+02:00,2024-08-08 12:06:00.197000-04:00,1,NASDAQ 100 (Mini)
764371.0,1723134632907.0,92.03381658203075,0.0,0.0,59.084923,0.0,0.0,0.0,,0.0,2024-08-08 16:30:32.907000+00:00,2024-08-08 18:30:32.907000+02:00,2024-08-08 12:30:32.907000-04:00,0,
764395.0,1723136100232.0,92.03381658203075,-0.80630016,16.2991,59.084923,870.0,11.0,1.0,+NASDAQ 100 (Mini),0.0,2024-08-08 16:55:00.232000+00:00,2024-08-08 18:55:00.232000+02:00,2024-08-08 12:55:00.232000-04:00,1,NASDAQ 100 (Mini)
764407.0,1723136800199.0,90.48544764583983,0.0,0.0,59.084923,0.0,0.0,0.0,,0.0,2024-08-08 17:06:40.199000+00:00,2024-08-08 19:06:40.199000+02:00,2024-08-08 13:06:40.199000-04:00,0,
764495.0,1723142100208.0,90.48544764583983,-0.8087967,14.553731,59.084923,872.0,27.0,1.0,+NASDAQ 100 (Mini),0.0,2024-08-08 18:35:00.208000+00:00,2024-08-08 20:35:00.208000+02:00,2024-08-08 14:35:00.208000-04:00,1,NASDAQ 100 (Mini)
764523.0,1723143777393.0,88.94480767272476,0.0,0.0,59.084923,0.0,0.0,0.0,,0.0,2024-08-08 19:02:57.393000+00:00,2024-08-08 21:02:57.393000+02:00,2024-08-08 15:02:57.393000-04:00,0,
766560.0,1723438800979.0,88.94480767272476,-1.4623324,27.723934,59.17274,874.0,522.0,2.0,+NASDAQ 100 (Mini),0.0,2024-08-12 05:00:00.979000+00:00,2024-08-12 07:00:00.979000+02:00,2024-08-12 01:00:00.979000-04:00,1,NASDAQ 100 (Mini)
767083.0,1723470180203.0,86.18180661074777,-0.10107039,6.208993,59.17274,875.0,1.0,1.0,+NASDAQ 100 (Mini),0.0,2024-08-12 13:43:00.203000+00:00,2024-08-12 15:43:00.203000+02:00,2024-08-12 09:43:00.203000-04:00,1,NASDAQ 100 (Mini)
767084.0,1723470241026.0,85.99363193827104,0.0,0.0,59.17274,0.0,0.0,0.0,,0.0,2024-08-12 13:44:01.026000+00:00,2024-08-12 15:44:01.026000+02:00,2024-08-12 09:44:01.026000-04:00,0,
